Page number,Footnote text
364,"with consent of parliament, which is a mistake"
366,"w Bacon, p. 6o1."
369,""" Bacon, p. 605. Pol. Virg. p. 586."
370,"y Bacon, p. 606."
376,"b Polydore Virgil, p. 592"
377,"Bacon, p. 611. Polyd. Virg. p. 593"
380,"d Polydore Virgil, p. 595."
381,"* Sir John Davis, p. 235."
385,"I Bacon, p. 615 Polydore Virgil, p 596, 597."
386,"1 Polydore Virgil, p. 598."
391,"I Polydore Virgil, p. 603."
395,"I Polydore Virgil, p. 606."
397,* See note [M] at the end of the volume.
402,"a Bacon, 629, 630. Hollingshed. p. 504. Polyd. Virg. p. 613. 615."
403,"o Silver was during this reign 37 shillings and sixpence a pound, which"
403,"makes Henry's treasure near three millions of our present money. Besides,"
403,many commodities have become above thrice as dear by the encrease of gold
403,"and silver in Europe. And what is a circumstance of still greater weight,"
403,"all other states were then very poor, in comparison of what they are at pre-"
403,sent: These circumstances make Henry's treasure appear very great; and
403,may lead us to conceive the oppressions of his government.
407,"I Bacon, p. 633. I Rymer, yol, xiii, p. 142."
409,"I Dugd. baronage, II. p. 237."
410,"S As a proof of Henry's attention to the smallest profits, Bacon tells us,"
410,"that he had seen a book of accompts kept by Epsom, and subscribed in al-"
410,most every leaf by the king's own hand. Among other articles was the fol-
410,"lowing. Trom, Received of such a one five marks for a pardon, which, if"
410,"it do not pass, the money to be repayed, or the party otherwise satisfied."
410,"Opposite to the memorandum, the king had writ with his own hand, ""other"
410,"wise satisfied,"" Bacon, p. 630."
411,* See note [N] at the end of the volume.
412,u 3 H. 7. cap. 1. WIIHH. 7. cap. 12.
412,y *H. 7. cap. 13. 211 H. 7. cap. 15. Ibid. cap. 24.
412,19 H. 7. cap. 3 P 3H. 7. cap. 13.
413,"""SH. 7. cap. 1. & 12. 11H. 7. cap. 3. 19 H. 7. cap. 14."
413,I3H. 7. cap. 12. 11H. 7. cap. 25.
414,* See note [O] at the end of the volume.
414,f H. 7. cap. 24. The practice of brealking entails by means of a fine
414,and recovCry was introduced in the reign of Edard the IVth: But it was
414,"irhi iking, Ja Hill the statute of Henry the VIIth; which, by"
414,"reting iname hute 'that aended that practice, hove indirectly a sanction"
414,to it.
415,& 3H. 7. cap. 5. ; h Ibid. cap. 6. I7H. 7. cap. 8.
415,* Polyd. Virg. I 4H. 7. cap. 23. 3H. 7. cap. 8.
415,n11IH. 7. cap. 13.
416,3 H. 7. cap. 12. P4 H. 7. cap. 8. 9 1bid. cap. 9.
416,TIIH 7. cap. 22. s 4H. 7. cap. 9
417,"TI1H. 7. cap. 22. ""7H. 7. cap. 17. VIH. 7."
417,cap. 11. * I2 H. 7. cap. 1. YH. 7. cap. 19.
418,"* 19 H. 7. cap. a Ibid, cap. 8. b Ib. cap. 18."
418,12 H. 7. cap. b.
420,""" Rymer, vol. xiii. p. 37. * Stowe, P 484."
422,I T. Mori. Lucubr. p. 182.
423,"g Father Paul, lib. 1. h Herbert, Stowe, p. 486. Hollingshed,"
423,759
424,I Lord Herbert.
425,"I Herbert, Stowe, p. 486. Hollingshed, p. 199. Polyd, Virg. lib. 27."
426,""" Herbert, Hollingshed, p. 804."
426,""" This parliament met on the 21st January, 1510. A law was the"
426,"enacted, in order to prevent some abuses which had prevailed during the late"
426,reign. The forfeiture upon the penal statutes was reduced to the term of
426,three years. Costs and damages were given against informers upon acquittal
426,"false inquisitions procured by Empson and Dudley, were declared null and"
426,invalid. Traverses were allowed; and the time of tendering them enlarged.
429,s In 1508.
430,"P Guicciard. lib. 8. q Spelman, Concil, vol. ii. p. 725"
431,"qI Guicclardini, lib. 10."
432,"1 Guicciardini, lib. 9. S Guicciard, lib. 11. P. Daniel, vol. ii."
432,"P. 1893. Herbert. Hollingshed, p. 81."
433,"t Herbert. Hollingshed, p. r 1."
434,"u Herbert. Hollingshed, p. 813"
437,"* Polydore Virgil, lib. 27. Stowe, p. 490. Lanquet's Epitome of chro-"
437,"nicles, fol. 73. 17 Guiceiard. lib. 10."
438,": Father Paul, lib. 7. a 4th November, 1512."
438,Stowe.
439,""" Polydore Virgil, lib. 27. * I Stowe, P. 489. Hollingshed,"
439,†e 217.
440,"* Buchanan, lib. 13. Drummond in the life of James I"
441,"I Stowe, p. 997. E Cavendish. Fiddes's life of Wolsey. Stom"
442,"h Antiq. Brit. E ccless p. 309. Polydore Virgil, lib 27."
443,"I Cavendish, p. 12. Stowe, p. 459."
445,"k It was a maxim of Howard's, that no admiral was good for any thing,"
445,that was not brave even to a degree of madness. As the sea-service requires
445,great plausibility and appearance of truth: Though the fate of Howard him-
445,felf may serve as a proof that even there courage ought to be tempered with
445,discretion.
445,"Stowe, p. 491. Herbert, Hollingshed, p. 316."
447,"m Polydore Virgil, lib. 27. Belcarius, lib. 14."
448,""" Hist. de Chev. Bayard, chap. 57. Memoires de Bellai."
449,"o Memoires de Bellal, liv. 1. Polydore Virgil, liv. 27. Hollingshed"
449,F. 822. Herbert.
450,"P Memoires du mareschal de Fleuranges, Bellarius, lib. 14"
450,I Memoires de Fleuranges.
451,"* Strype's Memorials, vol. i. p. 5, 6. s Guicciardini."
452,"t Buchanan, lib. 13. Drummond. Herbert. Polydore Virgil, lib. 27"
452,"Stowe, P. 493. Paulus Jovius."
453,"a Buchanan, lib. 13. Herbert."
456,"v Petrus de Angleria Epist. 545, 546."
457,* Du Tillet.
458,Brantome Eloge de Louis XII.
459,"* Petrus de Angleria, Epist. 544."
478,"In another place, mention is made of four cooks, p. 388. But I sup-"
478,"pose, that the two servants, called in p. 325, groom of the larder and child"
478,"of the scullery, are in p. 388. comprehended in the number of cooks."
