Page number,Footnote text
289,"mined, that the adjourno ent by the king kept the parliament in shati opeE"
289,til the next sisting; but that then no committees were to meer: Burif he
289,"adjournment be by the house, then the committees and other matters o eut"
289,tinue. Parl. Hist. vol. v. p. 466.
290,"s Rushworth, vol. i. p. 660. Whitlocke, p. 12. t Rushworth,"
290,"vol. . p. 661, 631. Pasl. Hist. vol. viii. p. 354. May, p. 13. "" Rush-"
290,"worth, vol. i. p. 684. 691."
291,"x Whitlocke, P. 13. Y Kennet, vol. iii. p. 49. * Rush-"
291,"north, vol. v. p. 440"
293,""" Rushworth, vol, ii. p. 23, 24."
295,"m Rushworth, vol. i. p. 46. 53. 62. 83. f Franklyn, vol. i."
295,p4s
298,"h Sir Edw. Walker, p. 328. i Whitlocke, p. 13. May, p. 20."
300,"k May, p. 25. I Rushworth, vol. ii. p. 190. Welwood, p. 61"
300,"m Rushworth, vol. iii. p. 1327. Whitlocke, p. 97."
303,"n Rushworth, vol. ii. p. 76, 7 Welwood, p. 275. Franklyn, p. 386."
303,"* Rushworth, vol. ii. p. 207. Whitlocke, p. 24."
304,"? Rushworth, vol. ii. p. 272, 273. I Ibid. p. 152. State Trials,"
304,"vol. v. p. 46. Franklyn, p. 410, 411, 412. Rushworth, vol. ii."
304,"r. 115. I Ibid. ;. 249. Franklyn, p. 451. Rushworth,"
305,"e* parere collected by the earl of Clarendon, p. 18"
305,"* Whitlocke, p. 2."
306,"* Franklyn, p. 114. Rushworth, vol. i. p. 101."
307,"y Parl. Hist. vol. viii. p. 389. Rush. vol. ii. p. 3. * Clarendon, vol. i"
307,"14 May, p. 4.2 Rush. vol. ii. p. 8. May, p, 16. - Rush. vol, ii. p.9"
308,"I Idem, ibid. p. 11, 12, 13, 247."
308,"* Idem, ibid. p. 49. f Statutum de militibus. & Rymer, tom."
308,"r 124 : B Idem, 493. 504. I Raush. vol. ii. p. 70, 71, 7."
308,"May, p. 16."
309,I Kennet's complete hist. vol. iii.
309,"P. 60. Whitlocke, p. 1 5. - - Idem, 5. 7"
310,"* Rushworth, vol. ii. p. 88, 89, 90. 207. 462. 718. * Idem, ibid"
310,"r * : r Rushworth, vol. ii. p. 13. 142.189. 252."
311,"9 Rushworth, vol. ii. p. 158, 159, &c. Franklyn, p. 412. I Rush"
311,"worth, vol. ii. p. 202, 203. s Ibid. vol. ii. p. 215, 216, &c."
312,"The mee in the churches, he affirmed not e the noise of en but"
312,. bs eing Yru. beasts . choirifters be sow the tenor a it e horba
312,"3 *5 ntermar. * it were a kennel of does; ou out * rrevle, av it e"
312,"yelle root oct a base, as i t were uenber i noers Christman"
312,"itis kept, isthe devi's Christmas und prynne cploveds men o"
312,"se * "" a 3 fle the name of Puritan, as if Etaiic hat buen"
312,Puritan; ats so he saith in his Index. Rush. vol. 1i. p. 2a
313,"Rush. vol. ii. p. 220, 221, &c. w Dugdale, p. 2. "" Rush."
313,"vol. ii. p. 193. 459. Whiclocke, p. 16, 17. Franklyn, P. 437."
313,"Y Rush. vol. . p. 191, 192. May, p. 2."
314,"* Raosh, ibid, p. 183. * Whitlocke, p. 23. Clarendon, vol. i. p. 99"
315,"b Claerendon, vol. i. p 97. May, p. 13. I Rushworth, vol. i."
315,"R357.358, &c"
316,* See note [V] at the end
316,of the volume.
317,"f Rushworth, vol. ii. p. 270. Vol, iii. App. p. 106. g Idem,"
317,"vol. iii. p. 333. Franklyn, p. 478. h May, p. 16. I Straf-"
317,"ford's letters and dispatches, vol. ii. P. 117. 1 Rushworth, yol, ii."
317,p27. 1 1bid. p. 269.
318,"Lise of Clarendon, vol i. p. 7a. n Lord Lansdown, r s"
319,"o Lord Lansdown, p. 515. This story is told differently in Hobort's Re"
319,"ports, p. 120. It there appears, that Markham was sined only 500 pounds,"
319,and very deservedly: For he gave the lie and wrote a challeage to lord Darcy.
319,"James was anx ous to discourage the practice of duelling, which was them"
319,very prevalent.
319,"* Rushworth, vol. ii. p. 144. 9 Idem ibid. p. 288."
319,"h, vol. ii. p. 144. 9 Idem ibid. p. 288."
320,"1 Rushworth, vol. ii. p.548. * Idem ibid. p. 350. I Idem"
320,ibld. p. 316.
321,"Rushworth, vol. ii. p. 381, 382, &c. State Trials, vol. v. p. 66."
321,"W State Trials, vol. v. p. 80. x Ibid. p. 74. Franklyn, P. 9"
322,"Rashworth, vol. ii. p. 150, 151. Whitlocke, p. 15. History of the"
322,"Hife and suffeeings of Laud, p. 211, 212."
324,"Rushworth, vol. ii. p. 416, &c. Ibid. p. 803, &c. Whit-"
324,"locke, p. 25"
325,"I Rushworth, vol. ii, p. 416."
326,* Rush. vol. ii. p. 197y Jdem. ibid. p. 451. * 1bid.
326,465 466 467.
327,"A Rush. vol. ii. p. 470. Welwood, p. 278. 1 Rush. vol, iii, p. 180."
330,"I State Trials, vol. V. F. 545,355."
331,"m See State Trials: Article Ship money, which contains the speeches of"
331,four judges in favour of Hambden.
334,"* Clarendon, p. 74575. May, p. 18. Warwick, p. 62"
335,"P Rushworth, vol. ii. p. 386. May, p. 29. qI Quthry's Me"
335,"moirs, p. 14. Burnet's Mem. p 29. 50. King's Declaration, p."
335,"Franklyn, P. 611. S King's Declaration, p. 6."
336,"t Burnet, Mem, p. 29, 30. u May, p. 29."
339,"* Clarendon, vol. i. p. 106. Y Idem, ibid, p. 105"
340,"2 King's Deel. p. 18. May, p. 32. a King's Decl. p. 20,"
340,"P Burnet's Mem, p. 31. Rushwotth, vol. ii. p. 396. May, P 31,"
340,""" King's Decl. p. 22. Clarendon, vol. i. P. 108. Rushworth, vol. ii."
340,111
341,"d King's Decl. p. 23, 24, 25. Rushworth, vol. ii. p. 388. * King's"
341,"Decl. p. 26. 30. Clarendon, vol. i. p. 109. f King's Decl. p. 32."
342,"* King's Decl. p. 35, 36, &c. Rushworth, vol. ii. p. 404. P Kins's"
342,Deel. p. 31.
343,"I King's Decl. p. 47, 48, &c. Guthry, p. 28. May, p. 37."
343,"k Clarendon, vol. i. p. 111. Rushworth, vol. ii. P.7ie"
344,"m Rushworth, vol. ii. p. 754, &c."
345,"n King's Decl. p. 87. I Ibid. p. 88. Rush vorth, vol ii. p. 751."
345,"P King's Decl. p. 137. Rushworth, vol. ii. p. 762."
347,"s King's Decl. p. 188, 189. Rushworth, vol. ii. p. 761."
347,"t A preshytery in Scotland is an inferior ecclesiastical court, the same that"
347,"was afterwards called a Classis in England, and is composed of the clergy of"
347,the neighbouring parishes to the number commonly of between twelve and
347,twenty.
348,"u King's Decl. p. 190, 191, 290. Guthry, p. 39, &c. wKing's"
348,"Decl. p. 218. Rushworth, vel, ii. p. 787. * May, p. 44."
349,"King's Decl. p. 317. * Mem, d'Estrades, vol. I."
350,"* May, p 49."
351,"I K og's Declaration at large, p. 227. Burnet's Memoirs of Hamilton."
351,"I K og's Declaration at large, p. 227. Burnet's Memoirs of Hamilton."
352,"* Rush, vol, iii. p. 1329. Franklyn, p. 767."
353,"f Clarendon, vol. i. p. 115, 116, 117. § Burnet's Memoirs of"
353,"Ha milton,"
355,"I Rush. vol, iii. p. 936. I Ibid. p. 945"
357,"k Clarendon, yol. i. p. 122, 123. May, p. 46."
357,"P. 946. m Burnet's Memoirs, p. 154. Rush. vol, iii. p. 951."
357,"Idem, ibid. p. 958, &F."
358,"* Rush. vol. iil. p. 955. P Clarendon, vol. i. p. 125. Rush."
359,"§ Clarendon, vol. i. p. 129. Rush, vol. ili. P. 956. May, p. 56."
360,"Rush, vol. iii. p. 1114"
362,"* Rush. vol. iii. p. 1136. * Idem, ibid. p. 1147."
363,"* Clarendon, vol. i. p. 134. * Clarendon, vol. i. p. 135. Rush."
363,vol. iii. p. 1154.
366,"Y Clarendon, vol. i. p. 138."
367,"a Clarendon, vol. i. p. 136."
368,"""There was one in 1586, See History of Archbishop Laud, p. 80. The"
368,"authority of the convocation was indeed, in most respects, independent of the"
368,"parliament, and there was no reason, which required the one to be dissolved"
368,"upon the dissolution of the other. Whitlocke, p. 33."
369,"* Whitlocke, p. 33. f Dugdale, p. 62. Clarendon, vol. i. p. 143"
369,"* Dugdale, p. 65. h Rushworth, vol, iii, p. 1166."
370,"I See note [7] at the end of the volume. May, p. 48."
370,"I Rush. vol. iii. p. 1181. m Idem, vol. i. P. 168."
370,"n May, p. 63. Rush. vol. iii. p. 1216. May, p. 63."
370,"* Rush. vol, iii. p. 1173, 1182, 1184, 1199, 1200, 1203, 1204."
371,"I Rush. vol. iii. p. 1279. I Nalson, vol. ii, p. 427"
371,"I Clarendon, vol. i. p. 143."
372,"* Rush. vol. iii. p. 1255. u Clarendon, vol. i. p. 155."
373,"w Rush. vol. iii. p. 1263. * Clarendon, vol. i. p. 146. Rush."
373,"vol. iii. P. 1260. May, p. 66. Warwick, p. 151. Y Nalson,"
373,"vol, ii, p. 5."
374,"* Clarendon, vol. i. p. 159. a Rush. vol. iii. p. 1150, 1191"
374,"1192, &c. May, p. 4 P Rush. vol. iii. p. 19"
375,"e Clarendon, vol. i. P. 154. Rush. vol. iii. p. 1275."
375,""" Rush. vol, iii. P. 1279. * Ibid. p. 1505."
379,"f Clarendon, vol. i. p. 169."
381,"1 Whitlocke, p. 36. h I. ibid."
382,"I Clarendon, vol. i. 172."
383,"k Clarendo, vol. i. p, 174."
384,r. 1365.
385,"m Clarendon, vol. i. p. 177. Whitlocke, p. 38. Rushworth, vol. i."
385,"P.129, 136. n Rushworth, vol. v. p. 122. s Clarendon,"
385,"vol. i. P. 178. Whitlocke, p. 37."
386,"P Clarendon, vol, i. p. 176."
387,"I Claren don, vol. i. p. 176. Ibid, p. 177. s Whitelocke,"
387,"P. 39. t Nalson, vol. i. p. 678."
387,"* An act of parliament,2 Hen. VIII. cap. 19. allowed the convocation"
387,With the king's consent to make canons. By the famous act of submission to
388,"that prince, the clergy bound themselves to enact no canons without the"
388,king's consent. The parliament was never mentioned nor thought of. Such
388,"pretensions as the commons advanced at present, would, in any former age,"
388,have been deemed strange usurpations.
388,"w Clarendon, vol. i. p. 206. Whitlocke, p. 37. Rush. vol. v. p. 235."
388,"359. Nalson, vol. i. p. 807."
388,* Lord Clarendon says it was entirely new; but there are instances of it in
388,"the reign of Elizabeth. D'Ewes, p. 296. 352. There are also instances in"
388,he reign of James.
389,"y Clarendon, vol. i. p. 176."
392,"* Nalson, vol. i. p. 783. May, p. 79. a Clarendon, vol. i"
392,"P. 199, 200, &c. Nalson, vol. i. p. 570. May, p. 80. 8 Rush."
392,"wol. v. p. 233. Naison, vol. i. p. 800."
393,"c Dugdale. Clarendon, vol. i. p. 203. "" Hush. Col. p. 536."
393,* Published on dissolving the third parliament. See Parl. Hist. vol. viii
393,p 347
395,"f Rushworth, vol. iii. p. 1295."
395,"fallen to 50,000 pounds."
396,"h Dugdale, p. 71."
398,"* Nalson, vol, i. p. 530, 533."
399,"m Clarendon, vol. i. p. 204. Whitlocke, p. 37. Nalson, vel. i. p. 666"
399,"Rush. vol. v. p. 171. o Clarendon, vol. i. p. 237."
399,"P Idem, ibid. p. 237."
400,"a Whitlocke, p. 45. f Roshworth, vol. v. p. 351"
400,"s Ibid. p. 203. * t Parl. Hist. vol. vii. p. a82. Rushwarth,"
400,vol. V P. 208.
401,""" Clarendon, vol, i. p. 199. Whitlocke, p. 122. May, P. 81."
402,"w Lord Clarendon, vol. i. p. 233, says, that the parliamentary party were"
402,not agreed about the entire abolition of episcopacy: They were only the root
402,"and branch men, as they were called, who insisted on that measure. But"
402,"those who were willing to retain bishops, insisted on reducing their authority"
402,"ments of the clergy. The controversy, therefore between the parties was"
402,"asmost wholly theologicas, and that of the most frivolous and ridicolous kind."
403,"x Rushworth, vol. v. p. 160."
403,"son, vol. i. p. I * Rushworth, vol. v. p. 166. Nalson, vol. i"
403,P. 749.
404,"I * ushworth, vol. v. p. 301. * Cla rendon, vol. i. p. 249."
404,"Rushworth, vol. v. p. 57."
405,""" Rushworth, vol. v. p. 267."
408,"h Clarendon, vol. i. p. 209. Whitlocke, p. 39. Rushworth, vol. v."
408,"5.189. i Clarendon, vol. i. p. 195."
409,"Warwick, p. 95. I Clarendon, vol. i. p. 210, 211."
410,"a Clarendon, vol. i. p. 192. a Whitlocke, p. 37."
411,"* Clarendon, vol. i. p. 193. P Idem, vol. i. p. 214"
412,"Idem, ibid. I t Whitlocke, p. 40. Rush. vol. iv, p. 41."
412,"May, p. 90."
413,""" Rushworth, vol, iv. p. 145."
414,"* Rush. vol, iv. p. 120. 247. (Warwick, p. 115. * Valson,"
414,"vol. ii. p. 45. Y Rush. vol. iv. P. 124. 15 Warwick, p. 115"
415,"* Rush, vol. iv. p. 187."
416,"b Rush. vol, v. 559."
420,""" Rush, vol. iv. p. 659, &c. I Page 41."
422,"* Clar a lon, vol. i. p. 225, 229, 230, &c. Whitlocke, p. 41. Myy."
422,P93.
423,"I Rushworth, vol. iv. p. 560."
424,"t Whitlocke, p. 43."
424,";232 256. Rush. vol. ViP. 348, 1279. : * Whitlocke, ut supra."
425,"I Clarendon, vol. i. p. 247. Whitlocke, p. 43."
426,""" Rush. vol. V. p. 240. * Idem, ibid. p. 255."
426,"o Clarendon, vol. i. p. 252. Rush. vol. v. . 241. Whiwick, p. 180."
426,"* Dugdale, pe 69. Franklyn, p. 9ot. A Sir Edw. Walker, p. 345."
427,"I Rushworth, vel. v. p. 239. * Whillocke, p. 43."
428,"t Clarendon, vol. i. p. 231. u Ibid. p. 257. Warwick, p. 160."
428,"w Clarendon, vol. i. p. 458. Rush, vol. v. P. 251."
429,"* Whitlocke, p. 44. Franklyn, p. 896. Y See note [AA] at"
429,the end of the volume.
430,"z Clarendon, vol, i. p261, 262. Rushworth, vol. v. p. 264."
430,"* ee note [BB al theend of the velume. 11 Whitlocke, p. 44."
431,""" Rush. vol. v. p. 265. I Nulson, rol. ii. p. 198."
432,"e Rushworth, vol. v. p. 267."
432,"f That Strafford was secretly no enemy to arbitrary counsel, appears from"
432,"some of his letters and dispatches, particularly, vol. ii. p. 60. where he seem"
432,to wish that a standing army were established.
433,"t Rushworth, vol. iv. p. 567, 568, 569, 570."
433,"h The project of bringing up the army to London, according to Plercy, was"
433,"proposed to the king; but he rejected it as foolish: Because the Scots, who"
433,"were in arms, and lying in their neighbourhood, must be at London as Joon as"
433,"the English army. This reason is so solid and convineing, that it leaves no"
433,room to doubt of the veracity of Piercy's evidence; and consequently acquits
433,"the king of this terrible plot of bringing up the army, which made fuch a"
433,"noise at the time, and was a pretence for so many violences"
434,"i Clarendon, vol. i. 266. k Idem, ibid. p. 285, 284. Whit-"
434,"locke, P. 47. Rushwoth, vol. iii. p. 1383, 1384. I Rushworth,"
434,yol. v. p. 307.
436,"a Nalson, vol. i. p. 778."
437,P Ibid. p. 376.
438,"1 Whitlocke, p. 8."
439,"1 Nalson, vol. i. p. 747. May, p. 104. * Rushworth, vol. v."
439,"p. 365. Clarendon, vol. ii. P. 393."
440,"I Burnet, Mem,"
441,"u Burnet, Mem. W Idem, ibid."
442,"I Burnet, Mem. * Clarendon, yol. ii. p. 309."
443,"a Whitlocke, p. 40. Dugdale, p. 72. Burnet's Memoirs of the House"
443,"of Hamilton, p. 184, 185. Clarendon, p.299."
444,"b Sir John Temple's Irish Rebellion, p. 12"
446,"serenson, vol i. p. 281. Rushworth, vol. v. p. 381. Dugdale,"
446,"P. 75. May, book ii. p. 3. *"" Temple, p. 14."
447,"* Nalson, vol. ii. p. 543."
448,"Temple, p. 72,73. 78. Dugdale, p. 73."
449,"t Dugdale, p. 74. P Rushworth, vol. v. p. 408. Nalson,"
450,"I Rushworth, vol. v. p. 399. Nalson, vol. il. p. 520. May, book ii."
450,"P. 6. k Temple, p. 17, 18, 19, 20. Rush. vol. v. p. 400"
450,"I Temple, p. 39, 40. 79. m Idem, p. 42."
451,"* Temple, p. 40. * Idem, p. 39, 40."
452,"P Temple, p. 96, 101. Rush. vol. v. P. 415. I Temple,"
452,"T Een, p. 84. * Temple, p. 99. 106. Rush. vol. v. p. 414"
452,"I Whitlocke, p. 47. Rush. vol. v. p. 416."
453,""" Temple, p. 100. W Idem, p. 85. 106. x Temple,"
453,"P. 94. 107, 108. Rushworth, vol. v. p. 407."
454,"I FY. * Idem, p. 41. Rush. vol. i. p. 416."
454,"a Temple, I b Idem, p. 64."
455,"§ Temple, p. 88. I Idem, p. 62. * Idem, p. 43, 62."
456,"f Nalson, vol. ii. P-905. & Temple, p. 33. Rushworth, vol. v"
456,"P. 402. h Temple, P. 60. Borlase Hist. p. 8."
457,"I Whitlocke, p. 49. k Rush. vol. v. p. 400, 401."
457,"I Icem, ib d. p. 402."
458,"Rush. vol. v. p. 407. "" Clarendon, vol. ii. p. 301."
461,""" See note [CC] at the end of the volume."
462,"F Clarendon, vol. ii. p. 435. Sir Ed. Walker, p. 6. q Nalson,"
462,"vol. ii, p. 618. Clarendon, vol. iv. P. 550"
464,"r Rush vol. v. p. 438. Nalson, vol ii. p. 604. s Whitlocke,"
464,"P. 49. Dugdale, p. 71. Nalson, vol. ii. p. 668."
470,": R ush worth, vol. v. p. 429. "" Idem, ibid. p. 437. Nalson,"
470,"vol ii, p. é52."
471,"W Nalson, vol. ii. p. 748."
473,"* Rushworth, vol. v. p. 457, 458, &c. Clarendon, vol. ii. p. 327"
473,"Nalson, vol. ii. p. 738. 750, 751. &c."
474,"Rushworth, vol. v. p. 385, 386. Nalson, vol. ii. p. 482."
474,"* Nalson, vol. ii. p. 511. * Rush, vol. v. P359."
475,"? Clarenden, vol. ii, p. 304."
476,"* Claendon, vol. ii, p. 415."
477,"Journ. 30th Nov. 1641. Nalson, vol. ii. p. 683 * Nalson,"
477,"vol. ii. p. 646. Journ. 16th Nov. 1641. Dugdale, . 77. f Rush-"
477,"worth, part iii. vol. i. p. 710."
479,"r Whitlocke, p. 50. Rushworth,"
479,"xol. V. p. 473. Nalson, vol. ii. p. 811. Franklyn, p. 906."
480,"a Whitlocke, p. 50. ; Rushworth, vol. v. p. 474, 475"
481,"'t Whitlocke, p. 51. Warwick, p. 204. s Whitlocke, p. 50."
482,"I Whitlocke, P. 50. May, book iis P. 20. a Whitlocke, p.51."
483,"w Rush. vol. v. P. 479. Clarendon, vol. ii. p 361."
483,"* Nalson, vol. ii. p. 836."
484,"* Whittocke, p. 52. Dugdale p. 2"
484,"Clatendoe, vol. ii. p. 30."
486,"* Dugdale, p. 84. Rushworth, vol. v. p. 484, 488, 492, &c."
487,"* Rushworth, vol. v. p. 487. I Idem, ibid. p. 452."
487,"* Dugdale, 1 I : f Clarendon, vol. ii. P. 412"
487,"§ Idem, ibid. p. 413."
489,"I King's Declar, of 12th of August, 1642. * 1bid."
490,"I Nalson, vol, ii. p. 512. m Clarendon, vol, iis p. 428."
490,"a Rush. vol. v. p. 489. Clarendon, vol. ii. p. 385."
492,I Rush. vol. v. p. 519.
493,""" Rush. vol. v. p. 521. s Idem, ibid. I Idem, ibid"
493,"* Idem, ibid. p. 516, 517."
494,"* Rushworth, part iii, vol. i, chap. iv. p. 523. * Idem. vol. v."
494,F54
495,"a Ibid. part iii, vol. i. chap, iv."
495,P. 534.
496,"a Clarendon. Rush. part iii. vol. i. chap. ii. p. 495. Dugdale,"
496,"y. 45. "" Warwick, p. 203."
498,""" See note [DD] at the end of the volume,"
500,"Jee nte [EE] at the end of the volume. A May, book ii. p. 99."
500,"Rush orth, vol. v. P. 534."
500,"k The ling, by his coronation oath, promises that he would maintain tho"
500,"Jes and stoms which the people had shofen, gear oigusasegerite The par-"
500,king had m right to refuse any bills which should be presented him. See
500,shworth yol. v. P. 580.
501,"m Whitlocke, p. 57. Rushworth, vol. v. p. 717. Dugdale,"
501,"1 93. May, book ii. p. 4."
502,""" Vicar's God in the mount. Whithocke, p. 58. Dugdale,"
502,"P. 96, 99. P May, book ii. p. 59."
503,"I Rushworth, vol. v. p. 626, 627. May, book ii. p. 86. Warwick,"
503,
504,"I Rushworth, vol. v. p. 722. Maey, book ii. p. 54."
505,"8 Rushworth, vol. v. p. 728. Warwick, p. 189."
507,"Clarendon, vol, iiis p. 4"
509,"w Warwick, p. 318."
511,"* Clarendon, vol. iii, p. 1, 2. Y Idem, ibid. p. 18."
512,"* Rush. vol. v. P 784. : Clarendon, vol. iii. p. 10."
513,"d Rushworth, vol. v. p. 786. Dugdale, p. 102. W"
513,"I Rushworth, yol. v. p. 683. Whithocke, p. 60. Clarendon, vol. il. p. 19"
516,"I Clarendon, vol, ili. p. 16, 17. Dugdale, p. 104."
517,"k Clarendon, vol iii. p. 25. May, book iii. p. 104 I He was then"
517,lord Willoughby.
518,"Clarendon, vol. iii P. 41. Warwic, p. 231. 1 Whitlocke,"
518,". 59. Clarendon, vél. ili. p. 27, 28, &. * Clarendon, yol iii."
518,P 44.
520,"a Whitlocke, p. 61. Clarendon, vol. iii. P. 59. * Whitlocke,"
520,"p. 62. Clarendon, vol. ini. p. 73"
521,"s Whitlocke, p. 62. Clarendon, vol, iii. p. 75. I Whitlocke,"
521,"P. u Clarendon, vol, iii. p. 87."
522,"Quarenaon yo. lis. P 7t * Whitlocke, p. 64"
522,"Y Rush, vol. vi. p. 23."
523,"2 Rushworth, vol. vi. p. 166. Clarendon, vol. iii. p. 11."
523,a See note [PPJ at the end of the volume.
524,"* Rush. vol. vi. p. 265, &c. Clarendon, vol. sii. p. 237, 248, &c."
525,"e Clarendon, vol. iii. p. 137. 139. I Dogdale, p. 95."
527,B Rush. vol. vi. p. 265.
528,"I Clarendon, vol. iii. p. 130."
530,"* Rush. vol. vi. p. 267. 273. Clarendon, vol. iii. p. 269. 279"
530,"! Rush. yol. vi. p. 284. Cla rendon, vol. iii. p. 282."
531,"o Rush. vol. vi. p. 285. Clarendon, vol. iii. p. 291."
533,"a Warwick's Memoirs, p. 241. Clarendon, vol. i. p. 264. o See"
533,nite [GOG at the end of the volume.
535,"p Rushworth, vol. vi. p. 284. Clarendon, vol, iii. p. 293, 294, &c"
535,"I Clarendon, ubl supra, p. 297."
536,"I Whitlocke, p. 69. May, book iii. p. o1"
537,"* Rush. vol. vi. p. a487. Clarendon, vol. iii. p. 515. May, book iii. P.9"
540,"a Rushworth, vol. vi. p. 3246. Clarendon, vol. iii. p. 249, 250, &c."
540,"6th of June. Rush. vol. vi. r. 55. Clarendon, vol. i"
540,p2s
541,"y Whitlocke, p. 66. Rushworth, vol. vi. p. 330. Clarendon, vol. iii"
541,"p. 253, 254, &c. * Rushworth, vol. vi. p. 357."
542,"b Rush. vol. vi. p. 200. Idem, ibid."
542,"r35. o- Clarendon, vol, iii. p. 320. Rush. vol. vi. p. 588."
543,"* Rushworth, vol. vi. p. 292. f Idem, ibid."
544,"8 Clarendon, vol. iii. p. 344. Rush. vol. vi. p. 292."
545,"I Rush. vol. vi. p. 293. Clarendon, vol. iii. p. 347."
546,"I Whitlocke, p. 70. Clarendon, vol. iii. p. 350, 351, &c"
547,"I 21st of May. , 31st of July."
547,. ush. vol. vi. p. 275. P 12th of October.
548,"I Warwick. 7- 261. Walker, p. 278. T Rush. vol. vi. p. 390."
548,"Clarendon, vol. iii. p. 68."
549,"2 Curse ye Meroz, said the angel of the Lord; curse ye bitterly the inha-"
549,"pitants thereof: Beeause they came not to the help of the Lord, to the help"
549,"f the Lord against the mighty. Judges, chap. v. ver. 23."
550,Rush. vol. vi. p. 398. u See note [HH at the end of the volume.
550,"W Rush, vol, vi. p. 462."
551,"* Rush. vol, vi. p. 406. Y 22d of June."
552,"* Whitloeke, p. 75. Rush vol. vi. p. 466. Clarendon, vol. iii. p.300."
552,"* Rush. vol. vi. P. 478. Clarendon, vol. iii. p. 375."
554,"b Rushworth, vol, vi. p. 338. Clarendon, vol, iii. p.383"
555,I A thousand acres in Ulster were given to every one that subscribed
555,"pounds, in Connaught to the subscribers of 350, in Munster fer 450, in"
555,Leinster for 600.
556,"e Rushworth, vol. vi. p. 506. f Idem, ibid. p. 512. t Idem,"
556,"ibid. pP. 555. h Idem, ibid. p. 530. Clarendon, vol. iii. p. i"
557,"I Rushworth, vol. vi. p. 537. I Idem ibid. p. 538."
558,"I Rush. vol. vi. P. 540. m See farther Carte's Ormond, vol. iii"
558,"No. 113, 127, 128, 129, 134, 136, 141, 144, 149, 158, 159. All these"
558,"papers put it past doubt, that the necessities of the English armyiin Ireland"
558,"were extreme. See farther, Rush. vol. vi. p. 537. and Dugdale, P. 851."
558,"34 7th September, See Rush. vol. vi. p. 537 544 547."
558,"o Idem iblid, P557."
559,"y Whitlocke, p. 78, 103. I Rush. vol vi. p. 680,783."
