Page number,Footnote text
417,"Butnet, vol. ii. p. 292. Godwin, p. 348. ; P Heylin, p. 46."
417,""" Coke's Institutes, part iv. p. 17. Strype's Memor. vol. i. p. 165."
418,d Vol. v. p. 296.
425,""" Burnet, vol. ii. Heylin, p.47. It is not likely, however, that Charles"
425,gave any such advice: For he himself was at this very time proceeding with
425,"great violence in persecuting the reformed in Flanders. Bentivoglio, part i."
426,"f FoX, vol. i. p. 119. Burnet, vol. ii. p. 301. E Fox, vol. iii."
426,"P. 145, &c. Burnet, vol. i.. p. 302. Heylin, p. 48, 49. Godwin,"
426,
427,"h Strype, yol, iii. p. 261, and Coll. No58. I Heyli, p. 47,48."
428,"* Fox, vol. iii. p. 187. I Ibid. p. 216. m Burnet, vol. ii."
428,"p. 318. Heylin, p. 52."
429,"I Fox, vol. iii. p. 265. m Ibid, p. 747. Heylin, p. 57. Bur"
429,"net, vol. ii. p. 337."
430,"* Burnet, vol. ii. p. 306. S Heylin, p. 56."
431,"P Burnet, vol. ii. Coll. 32"
432,"1 Burnet, vol. iii. p. 243."
433,"a Burnet, vol. ii. p. 363. Heylin, p. 79."
434,"* Heylin, p. 45. wIbid Father Paul, lib. s."
434,"* Father Paul, lib. 5."
435,"Y Father Paul, lib, 5. Ieylin, p. 45. 4* Depeches de Noailles,"
435,"yol. iv. p. 112. "" * Heylin, p. 53. 65. Hollingshed, p. 1127."
435,"Speed, p. 826."
436,"b Buyrnet, vol. ii. p. 2 2 and; Phil, and Mar. s*"
437,"I Depeches de Noailles, vol. v. p. 370. 562."
438,"Carte, p. 330. 353. 137. 341. Strype's Memor. vol. iii. p. 428, 558."
438,"Annals, vol. i. p. 15."
439,"Thuan. lib. xvi, c. 20."
441,"Father Paul, lib. v."
443,"f Mem. of Cranm. p. 375. 1 Heylin, p. 55. Mem, p. 383."
445,"h Burnet, vol. ii. p. 331, 332, &c. Godwin, p. 352. I Burnet,"
445,"vol. ii. p. 324, 325."
446,"k Heylin, p. 68, 69. Burnet, vol. ii. p. 327. I Heylin, p. 72."
446,"Burnet, vol. ii. P. 351. Sir James Melvil's Memoirs."
447,"m Rossi, Successi d'Inghilterra a Strype's Eccles. Memorials,"
447,vol. iii. p. 371.
451,o Thuan. lib xx. cap. 2.
452,"P Buchanan, lib. xiv. Keith, p. 56. Spotswood, p. 92."
453,"q Keith, p. 59. r 12th April, i s Knov, *"
454,"t Keith, p. 70. Buchanan, lib. xvi. u Buchanan, lib. xvi."
454,"Thuan. lib. xix. c. 7. W Knox, p. 93."
457,"y Burnet, vol. ii. Collect. No 37."
457,"The common net at that time, says Sir Richard Baker, for catching of"
457,"protestants, was the real presence; and this net was used to catch the lady"
457,"† livabeth¬ For being asked one time what she thought of the words of Christ,"
457,"htr 1s my bhogy, whether she thought it the true body of Christ that was in"
457,"the secrament; itis said, that, after some pausing, she thus answered:"
457,Christ was the word that spake it
457,He took the bread and brake it ;
457,"And what the word did make it,"
457,That I believe and take it.
457,"Which, though it may seem but a slight expression, yet hath it more sofidn ess"
457,"the net, which by direct answer she could not have done. Baker's Chroni-"
458,"* Hollingshed, p. 1150."
460,"b Burnet, vol, iii. p. 259."
461,""" Rymer, vol. xv. p. 364. ""9 1 Mar. Parl, 2. cap. 7. * Holling-"
461,"shed, P. 733. Heylin, p. 71."
462,"f 4 & 5 Phil, & Mar, cap. 2. & Nicolson's Historical Library."
463,I Eras. Epist. 412. I See note [S] at the end of the volume.
463,I 4 & 73 Phil. & Mar. cap. 8.
